"actid"	"subid"	"timeBodyAccelerometermagnitude-mean"	"timeGravityAccelerometermagnitude-mean"	"timeBodyAccelerometerJerkmagnitude-mean"	"timeBodygyroscopemagnitude-mean"	"timeBodygyroscopeJerkmagnitude-mean"	"frequencyBodyAccelerometermagnitude-mean"	"frequencybodyAccelerometerJerkmagnitude-mean"	"frequencybodygyroscopemagnitude-mean"	"frequencybodygyroscopeJerkmagnitude-mean"	"acttype"
5	16	-0.97308927	-0.97308927	-0.99168097	-0.97507408	-0.99438739	-0.97980825	-0.99276624	-0.98568013	-0.99376474	"STANDING"
5	16	-0.98119842	-0.98119842	-0.99566466	-0.98618763	-0.99614822	-0.98836757	-0.99591121	-0.98972909	-0.99737574	"STANDING"
5	5	-0.93354581	-0.93354581	-0.92689375	-0.94091218	-0.95412654	-0.88404968	-0.86059151	-0.91737268	-0.92337623	"STANDING"
5	5	-0.96556946	-0.96556946	-0.94625658	-0.96331042	-0.96823578	-0.92961689	-0.90309739	-0.95192833	-0.96137894	"STANDING"
5	5	-0.98305158	-0.98305158	-0.9815027	-0.97688549	-0.98430989	-0.97634128	-0.97802739	-0.97640053	-0.98419565	"STANDING"
5	5	-0.85883887	-0.85883887	-0.96388891	-0.82090164	-0.95873514	-0.71257578	-0.9574437	-0.65849232	-0.94872293	"STANDING"
5	16	-0.88936053	-0.88936053	-0.96240254	-0.89681603	-0.97348551	-0.91284558	-0.9481816	-0.91066724	-0.96474778	"STANDING"
5	16	-0.93492367	-0.93492367	-0.97622366	-0.95330872	-0.9845758	-0.92381755	-0.96439382	-0.93180952	-0.96757135	"STANDING"
5	16	-0.98938764	-0.98938764	-0.99159194	-0.97569172	-0.99575844	-0.99080446	-0.99333848	-0.98754695	-0.99737592	"STANDING"
5	16	-0.99263975	-0.99263975	-0.99214339	-0.98098453	-0.99501624	-0.9923055	-0.99368664	-0.99240961	-0.99590345	"STANDING"
5	16	-0.98546166	-0.98546166	-0.98987291	-0.96951452	-0.99404656	-0.98343382	-0.99074396	-0.97935014	-0.99513999	"STANDING"
5	16	-0.97118966	-0.97118966	-0.98841748	-0.94165082	-0.99090288	-0.97637974	-0.98827485	-0.96307393	-0.99189752	"STANDING"
5	16	-0.96747789	-0.96747789	-0.98978499	-0.94955577	-0.98920658	-0.9788157	-0.99082778	-0.96203655	-0.99040089	"STANDING"
5	16	-0.97546951	-0.97546951	-0.99123795	-0.97618202	-0.99274385	-0.98474366	-0.99295926	-0.98104284	-0.99328513	"STANDING"
5	16	-0.98518028	-0.98518028	-0.99083776	-0.97969192	-0.99439278	-0.98088202	-0.98994533	-0.98444385	-0.99497193	"STANDING"
5	16	-0.9919043	-0.9919043	-0.98961437	-0.98092944	-0.99276064	-0.98824344	-0.98834723	-0.98580081	-0.99323477	"STANDING"
5	16	-0.99082846	-0.99082846	-0.99306322	-0.98526805	-0.99344293	-0.98832207	-0.99122124	-0.98840375	-0.99451062	"STANDING"
5	16	-0.98645298	-0.98645298	-0.99219164	-0.9858291	-0.99386654	-0.98524393	-0.99059416	-0.98569656	-0.99378968	"STANDING"
5	16	-0.98006343	-0.98006343	-0.98644938	-0.98085192	-0.9914887	-0.97838995	-0.98728555	-0.9818323	-0.98985194	"STANDING"
5	16	-0.81578387	-0.81578387	-0.98753513	-0.87811979	-0.9915037	-0.88582943	-0.98708871	-0.96335686	-0.99032773	"STANDING"
5	16	-0.96224846	-0.96224846	-0.98634827	-0.9282888	-0.9930543	-0.94618346	-0.97903834	-0.95424215	-0.993838	"STANDING"
5	16	-0.98084243	-0.98084243	-0.98536603	-0.96719609	-0.99093029	-0.97678055	-0.97947616	-0.97736972	-0.99176714	"STANDING"
5	16	-0.97567226	-0.97567226	-0.98255486	-0.96201294	-0.98540525	-0.96246436	-0.98106364	-0.95053631	-0.98023281	"STANDING"
5	16	-0.93526646	-0.93526646	-0.94621361	-0.91381739	-0.96712025	-0.91775687	-0.93030921	-0.93053583	-0.96031033	"STANDING"
5	16	-0.93031508	-0.93031508	-0.95550548	-0.93384427	-0.97463169	-0.92673414	-0.92892659	-0.91980265	-0.96354421	"STANDING"
5	16	-0.97533532	-0.97533532	-0.99369493	-0.98820501	-0.99474555	-0.98421761	-0.99170879	-0.99039834	-0.9948981	"STANDING"
5	16	-0.98920974	-0.98920974	-0.99186385	-0.99159984	-0.99614561	-0.98832118	-0.99064813	-0.99342504	-0.99636589	"STANDING"
5	21	-0.66081283	-0.66081283	-0.82404799	-0.51649624	-0.76197663	-0.79013991	-0.82769574	-0.64779621	-0.75230668	"STANDING"
5	21	-0.82342552	-0.82342552	-0.8936703	-0.7314174	-0.84199552	-0.86055096	-0.87963609	-0.70260388	-0.80237318	"STANDING"
5	21	-0.89425973	-0.89425973	-0.93836893	-0.85170731	-0.92212824	-0.89475412	-0.91093782	-0.86317433	-0.92055343	"STANDING"
5	21	-0.87014141	-0.87014141	-0.89882037	-0.85798103	-0.92251571	-0.85076102	-0.8670927	-0.87845063	-0.93761295	"STANDING"
5	21	-0.87325423	-0.87325423	-0.89259748	-0.87434853	-0.9223128	-0.86456441	-0.87048598	-0.89363536	-0.93546679	"STANDING"
5	21	-0.91910112	-0.91910112	-0.93347948	-0.91404423	-0.95374952	-0.91978833	-0.91815045	-0.92066361	-0.94133349	"STANDING"
5	21	-0.927616	-0.927616	-0.95164582	-0.9223849	-0.96836411	-0.94884988	-0.95328026	-0.94386075	-0.9738968	"STANDING"
5	21	-0.92981819	-0.92981819	-0.95665609	-0.90786232	-0.96163961	-0.94259214	-0.95393172	-0.93102077	-0.96506429	"STANDING"
5	21	-0.94471742	-0.94471742	-0.96176835	-0.92346416	-0.96524176	-0.94902101	-0.95673747	-0.93722343	-0.96839122	"STANDING"
5	21	-0.96477569	-0.96477569	-0.98012722	-0.95668407	-0.98213861	-0.95784194	-0.97325538	-0.96231046	-0.98385238	"STANDING"
5	21	-0.97537473	-0.97537473	-0.97997754	-0.96537305	-0.98170404	-0.97697272	-0.97838692	-0.96787834	-0.98147983	"STANDING"
5	21	-0.98121168	-0.98121168	-0.97637676	-0.96574483	-0.97891997	-0.97479441	-0.97633049	-0.96614234	-0.9799537	"STANDING"
5	21	-0.98500318	-0.98500318	-0.98624591	-0.97241282	-0.98429181	-0.98273127	-0.9875117	-0.97258612	-0.9851116	"STANDING"
5	21	-0.9711229	-0.9711229	-0.97945326	-0.95937209	-0.98083713	-0.96721453	-0.97246088	-0.96301771	-0.9829163	"STANDING"
5	21	-0.9529099	-0.9529099	-0.97425244	-0.94933737	-0.97821804	-0.96769753	-0.96818462	-0.96518005	-0.98297683	"STANDING"
5	21	-0.94906263	-0.94906263	-0.9762609	-0.94534711	-0.97873621	-0.97335263	-0.97681474	-0.95347671	-0.9823658	"STANDING"
5	21	-0.95793696	-0.95793696	-0.97765752	-0.94980001	-0.98181263	-0.97100107	-0.97898493	-0.9545912	-0.98107455	"STANDING"
5	21	-0.97577908	-0.97577908	-0.98639269	-0.96554191	-0.98930953	-0.97527046	-0.98313235	-0.97600632	-0.98455776	"STANDING"
5	21	-0.97934346	-0.97934346	-0.98521422	-0.96629619	-0.98780892	-0.97879481	-0.98403086	-0.97415669	-0.98512941	"STANDING"
5	21	-0.97992136	-0.97992136	-0.98460275	-0.97095573	-0.98757245	-0.97715708	-0.98362312	-0.97387434	-0.98574487	"STANDING"
5	22	-0.97466523	-0.97466523	-0.98822861	-0.971792	-0.98972569	-0.97771095	-0.98874058	-0.96924582	-0.9869031	"STANDING"
5	22	-0.96223957	-0.96223957	-0.98176937	-0.95086098	-0.9844248	-0.96114765	-0.96775954	-0.9512453	-0.97910207	"STANDING"
5	22	-0.96822579	-0.96822579	-0.98627827	-0.95903802	-0.98849196	-0.96218645	-0.96860955	-0.95312412	-0.98111142	"STANDING"
5	22	-0.95081054	-0.95081054	-0.98517494	-0.83953134	-0.97774186	-0.95677335	-0.98318352	-0.88232709	-0.97238575	"STANDING"
5	22	-0.90355851	-0.90355851	-0.97856063	-0.71703314	-0.96770528	-0.94722822	-0.97823707	-0.88436032	-0.96928495	"STANDING"
5	22	-0.92133004	-0.92133004	-0.9856814	-0.84444739	-0.98212944	-0.95158331	-0.9831142	-0.90347053	-0.98027614	"STANDING"
5	22	-0.94558618	-0.94558618	-0.98018943	-0.93355146	-0.98028562	-0.91709131	-0.96671882	-0.93102134	-0.97138319	"STANDING"
5	25	-0.99026825	-0.99026825	-0.99409773	-0.98470691	-0.99407246	-0.99218215	-0.99446973	-0.9905551	-0.9947345	"STANDING"
5	25	-0.98466644	-0.98466644	-0.98980039	-0.97536687	-0.99041111	-0.98276671	-0.98926016	-0.96751266	-0.99046357	"STANDING"
5	14	-0.8614758	-0.8614758	-0.92516058	-0.83372043	-0.93085565	-0.87229906	-0.88462811	-0.84317832	-0.90569144	"STANDING"
5	14	-0.81949714	-0.81949714	-0.94983791	-0.82397092	-0.95108219	-0.91424239	-0.95415201	-0.85387057	-0.95618463	"STANDING"
5	14	-0.88989228	-0.88989228	-0.9783941	-0.90167329	-0.98028453	-0.93111972	-0.97740979	-0.84335764	-0.97707647	"STANDING"
5	14	-0.96150653	-0.96150653	-0.99169586	-0.97741502	-0.99511016	-0.94465192	-0.99508244	-0.9865763	-0.99583934	"STANDING"
5	14	-0.97636512	-0.97636512	-0.99122844	-0.98862277	-0.99570214	-0.98623046	-0.99321214	-0.99112537	-0.99629823	"STANDING"
5	14	-0.98521205	-0.98521205	-0.99070545	-0.98964748	-0.99436891	-0.98941558	-0.99283515	-0.9903008	-0.99510895	"STANDING"
5	25	-0.9923937	-0.9923937	-0.98923511	-0.98385078	-0.99064281	-0.99167126	-0.9894684	-0.98250294	-0.99043622	"STANDING"
5	25	-0.98934243	-0.98934243	-0.9898007	-0.98186833	-0.99410262	-0.99143499	-0.99435403	-0.98732231	-0.99601324	"STANDING"
5	25	-0.98284394	-0.98284394	-0.99011477	-0.96967961	-0.99278605	-0.98592173	-0.9946606	-0.98166657	-0.99360643	"STANDING"
5	25	-0.98426412	-0.98426412	-0.99066627	-0.97423508	-0.99310683	-0.98514147	-0.99389295	-0.97856384	-0.99356354	"STANDING"
5	25	-0.98748236	-0.98748236	-0.989497	-0.98571766	-0.99508787	-0.98699341	-0.9895979	-0.98908545	-0.99498849	"STANDING"
5	26	-0.92701353	-0.92701353	-0.94043109	-0.89859948	-0.91882189	-0.90340974	-0.9025012	-0.83321945	-0.87294904	"STANDING"
5	26	-0.91310054	-0.91310054	-0.98107712	-0.93661049	-0.98084388	-0.95208512	-0.97739024	-0.95618373	-0.97819313	"STANDING"
5	26	-0.91553978	-0.91553978	-0.9888965	-0.94638956	-0.98831451	-0.95972659	-0.98976993	-0.96335975	-0.98622734	"STANDING"
5	26	-0.97132224	-0.97132224	-0.987462	-0.96343354	-0.99004836	-0.97091194	-0.98940265	-0.98379345	-0.99138804	"STANDING"
5	12	-0.49741316	-0.49741316	-0.89846959	-0.56894735	-0.80429369	-0.56758789	-0.85180663	-0.41787214	-0.66793137	"STANDING"
5	12	-0.70530314	-0.70530314	-0.91542031	-0.70742238	-0.83142338	-0.74766048	-0.85017009	-0.39055389	-0.66255591	"STANDING"
5	12	-0.85295652	-0.85295652	-0.93798551	-0.86790956	-0.9252224	-0.90334865	-0.92253119	-0.89158972	-0.91477945	"STANDING"
5	12	-0.9167832	-0.9167832	-0.92444996	-0.8603267	-0.91056625	-0.89661512	-0.90945496	-0.84834055	-0.88789132	"STANDING"
5	12	-0.89144023	-0.89144023	-0.92358433	-0.84120468	-0.92048568	-0.91294845	-0.9030129	-0.84703481	-0.89073989	"STANDING"
5	12	-0.88780628	-0.88780628	-0.93089891	-0.86028647	-0.95092866	-0.91007861	-0.9072629	-0.89639657	-0.94386251	"STANDING"
5	12	-0.94105532	-0.94105532	-0.94627886	-0.90974063	-0.96390048	-0.92759852	-0.94252992	-0.93272658	-0.9692971	"STANDING"
5	12	-0.96442245	-0.96442245	-0.96457954	-0.92593668	-0.97499772	-0.95842207	-0.95120955	-0.93929168	-0.97804987	"STANDING"
5	12	-0.97548191	-0.97548191	-0.98571489	-0.95527881	-0.98735281	-0.97273729	-0.98022587	-0.95320362	-0.98258499	"STANDING"
5	26	-0.95373417	-0.95373417	-0.97036306	-0.94424204	-0.97075365	-0.90591838	-0.9183324	-0.91010144	-0.96133985	"STANDING"
5	2	-0.81900561	-0.81900561	-0.93072763	-0.84216556	-0.93713454	-0.78755193	-0.91376897	-0.85107229	-0.90369827	"STANDING"
5	2	-0.9305174	-0.9305174	-0.96431469	-0.91837107	-0.97238234	-0.94897344	-0.94758746	-0.93589587	-0.96708576	"STANDING"
5	2	-0.94762367	-0.94762367	-0.98926809	-0.95437813	-0.99229376	-0.97345461	-0.99119654	-0.97244099	-0.99359092	"STANDING"
5	2	-0.96286027	-0.96286027	-0.98742203	-0.9735813	-0.99146426	-0.97508372	-0.98690045	-0.97886492	-0.98865388	"STANDING"
5	2	-0.98478083	-0.98478083	-0.98557926	-0.97896092	-0.98942562	-0.97962981	-0.98540283	-0.97764078	-0.98782169	"STANDING"
5	2	-0.97482993	-0.97482993	-0.98700058	-0.97779412	-0.99075167	-0.97834452	-0.98615559	-0.97668005	-0.98926324	"STANDING"
5	2	-0.97137593	-0.97137593	-0.98663206	-0.98415914	-0.99259023	-0.97993872	-0.98784859	-0.98380018	-0.99369823	"STANDING"
5	2	-0.98789028	-0.98789028	-0.98725864	-0.99085952	-0.99357783	-0.98650857	-0.99072381	-0.99166202	-0.99310852	"STANDING"
5	2	-0.99092262	-0.99092262	-0.98871731	-0.99083185	-0.99418304	-0.99089392	-0.99005305	-0.99176017	-0.99447359	"STANDING"
5	2	-0.98681085	-0.98681085	-0.9906122	-0.98630597	-0.99174631	-0.98709296	-0.98882941	-0.98524454	-0.99264043	"STANDING"
5	2	-0.98228348	-0.98228348	-0.9897584	-0.98114518	-0.98718101	-0.98389762	-0.98903004	-0.98027419	-0.98887058	"STANDING"
5	2	-0.86854957	-0.86854957	-0.98149544	-0.92822939	-0.98905329	-0.86296661	-0.97745422	-0.96185527	-0.98683199	"STANDING"
5	2	-0.96632737	-0.96632737	-0.99164756	-0.97475764	-0.99407543	-0.98219017	-0.98952155	-0.98608456	-0.99536805	"STANDING"
5	2	-0.98422645	-0.98422645	-0.99109511	-0.98398356	-0.9914188	-0.98485399	-0.98913297	-0.98551397	-0.99241529	"STANDING"
5	2	-0.98900009	-0.98900009	-0.99039115	-0.98398079	-0.99092686	-0.99163492	-0.99054833	-0.98501983	-0.99141374	"STANDING"
5	2	-0.98768494	-0.98768494	-0.99055968	-0.98919628	-0.99406423	-0.99082312	-0.99401186	-0.98949114	-0.99417893	"STANDING"
5	2	-0.99159143	-0.99159143	-0.99317231	-0.99262805	-0.9947108	-0.9909917	-0.99519703	-0.99395156	-0.99608561	"STANDING"
5	2	-0.99373428	-0.99373428	-0.98825686	-0.98817484	-0.99233835	-0.98978232	-0.98616946	-0.97988372	-0.99096404	"STANDING"
5	2	-0.99047019	-0.99047019	-0.98733733	-0.98397612	-0.99134492	-0.98777215	-0.98574822	-0.97969016	-0.98989829	"STANDING"
5	2	-0.9898978	-0.9898978	-0.99197977	-0.98836159	-0.9941671	-0.993787	-0.99258903	-0.98433215	-0.99404871	"STANDING"
5	2	-0.98745777	-0.98745777	-0.98884241	-0.98880551	-0.99490124	-0.9894627	-0.98896172	-0.99076494	-0.99576165	"STANDING"
5	2	-0.98993859	-0.98993859	-0.9914478	-0.98606828	-0.99436494	-0.9902907	-0.98988012	-0.99070209	-0.99525357	"STANDING"
5	2	-0.99153285	-0.99153285	-0.99214121	-0.97248141	-0.98805069	-0.97696766	-0.98350261	-0.92899912	-0.97828577	"STANDING"
5	11	-0.99194496	-0.99194496	-0.98557289	-0.99022433	-0.98953016	-0.98931163	-0.98611305	-0.99171562	-0.99099793	"STANDING"
5	11	-0.9945387	-0.9945387	-0.98808006	-0.99062631	-0.99211802	-0.99080488	-0.98629586	-0.99195283	-0.99345501	"STANDING"
5	11	-0.99226089	-0.99226089	-0.9863539	-0.98816491	-0.99145818	-0.98705138	-0.98817575	-0.98932298	-0.99289795	"STANDING"
5	11	-0.99313388	-0.99313388	-0.98819832	-0.98950615	-0.99294956	-0.98852669	-0.99114401	-0.99024424	-0.9935383	"STANDING"
5	11	-0.99696727	-0.99696727	-0.99136341	-0.99414691	-0.99527354	-0.99417151	-0.99412625	-0.99504979	-0.99656834	"STANDING"
5	11	-0.9943118	-0.9943118	-0.98828296	-0.99082311	-0.9919016	-0.99004628	-0.98966139	-0.98991135	-0.99279589	"STANDING"
5	15	-0.95002765	-0.95002765	-0.98590049	-0.93653442	-0.99319356	-0.96499627	-0.98828201	-0.96209333	-0.99366599	"STANDING"
5	15	-0.98350814	-0.98350814	-0.99331828	-0.97664647	-0.99445301	-0.98704466	-0.99479409	-0.9794813	-0.99520966	"STANDING"
5	15	-0.98397278	-0.98397278	-0.98984341	-0.97862008	-0.99057793	-0.98279623	-0.9793583	-0.96511239	-0.98533244	"STANDING"
5	15	-0.94265068	-0.94265068	-0.97417306	-0.92504085	-0.9769268	-0.90391626	-0.96572521	-0.9272139	-0.97473614	"STANDING"
5	15	-0.89378953	-0.89378953	-0.96344222	-0.86852032	-0.96700625	-0.93434868	-0.96731207	-0.93445312	-0.97236248	"STANDING"
5	15	-0.91159305	-0.91159305	-0.96744538	-0.89771415	-0.97311575	-0.92892846	-0.9703697	-0.93226678	-0.97544826	"STANDING"
5	15	-0.95690508	-0.95690508	-0.9801252	-0.94645898	-0.98430087	-0.9657411	-0.97960772	-0.96050736	-0.9858485	"STANDING"
5	11	-0.99016939	-0.99016939	-0.99165292	-0.98312686	-0.99517212	-0.98766568	-0.99152507	-0.98512674	-0.9950976	"STANDING"
5	11	-0.98646086	-0.98646086	-0.98738653	-0.98030711	-0.99341513	-0.98275113	-0.98183868	-0.98127953	-0.99145666	"STANDING"
5	11	-0.9872454	-0.9872454	-0.98830301	-0.98789643	-0.99361342	-0.9845735	-0.98353202	-0.9868834	-0.99201343	"STANDING"
5	11	-0.99007733	-0.99007733	-0.99204051	-0.9919445	-0.99535989	-0.9900775	-0.99150301	-0.99236809	-0.99586339	"STANDING"
5	6	-0.91459965	-0.91459965	-0.93319663	-0.84128064	-0.92853416	-0.8908579	-0.89556062	-0.85407736	-0.87095053	"STANDING"
5	6	-0.96049193	-0.96049193	-0.9812198	-0.92488958	-0.98088493	-0.971753	-0.97702084	-0.92250575	-0.98204829	"STANDING"
5	6	-0.96802018	-0.96802018	-0.98899353	-0.9640252	-0.98840095	-0.97955218	-0.99203347	-0.97454583	-0.99010308	"STANDING"
5	6	-0.97567658	-0.97567658	-0.98910929	-0.97055005	-0.98837426	-0.98287949	-0.99281531	-0.98054069	-0.99159871	"STANDING"
5	6	-0.97906374	-0.97906374	-0.98848098	-0.97361208	-0.99083148	-0.9818153	-0.99003677	-0.98276758	-0.99228537	"STANDING"
5	6	-0.98110383	-0.98110383	-0.98720065	-0.9776292	-0.98755651	-0.98237525	-0.98454971	-0.96181461	-0.97512415	"STANDING"
5	6	-0.97522615	-0.97522615	-0.98544674	-0.96747616	-0.98163609	-0.97769104	-0.98556745	-0.95580664	-0.97420806	"STANDING"
5	6	-0.97867063	-0.97867063	-0.98510386	-0.96523889	-0.98209281	-0.97815182	-0.98724054	-0.96933355	-0.98561491	"STANDING"
5	6	-0.98267996	-0.98267996	-0.99015563	-0.97572544	-0.98721747	-0.98429068	-0.98918704	-0.97647807	-0.98731094	"STANDING"
5	6	-0.98665047	-0.98665047	-0.9947026	-0.98672075	-0.99418239	-0.98834221	-0.99657567	-0.98967001	-0.99448989	"STANDING"
5	6	-0.99416291	-0.99416291	-0.99327728	-0.99304566	-0.99556143	-0.98942397	-0.99406328	-0.99447346	-0.9964362	"STANDING"
5	6	-0.99626151	-0.99626151	-0.99414534	-0.99344172	-0.99599391	-0.99402975	-0.99471873	-0.99465676	-0.99745636	"STANDING"
5	6	-0.98327111	-0.98327111	-0.98248412	-0.97923037	-0.98563342	-0.9647975	-0.96924126	-0.96785585	-0.98072672	"STANDING"
5	6	-0.83151284	-0.83151284	-0.94206572	-0.86971223	-0.94581148	-0.8610038	-0.94259821	-0.9136278	-0.9525573	"STANDING"
5	28	-0.96439043	-0.96439043	-0.98091929	-0.93981055	-0.98375717	-0.96746566	-0.97711055	-0.96198998	-0.9831773	"STANDING"
5	28	-0.97445732	-0.97445732	-0.98138898	-0.93151045	-0.98275512	-0.98089706	-0.98169168	-0.94996372	-0.98562371	"STANDING"
5	6	-0.97975764	-0.97975764	-0.98643437	-0.9741572	-0.98640566	-0.97831379	-0.99019662	-0.97815373	-0.98718621	"STANDING"
5	6	-0.98871131	-0.98871131	-0.98916229	-0.97871977	-0.9899528	-0.98896469	-0.99213481	-0.98602575	-0.99110942	"STANDING"
5	6	-0.94881903	-0.94881903	-0.96103835	-0.94592262	-0.96476482	-0.9150961	-0.92695973	-0.92114322	-0.94941121	"STANDING"
5	6	-0.89989392	-0.89989392	-0.93096683	-0.89694952	-0.93158373	-0.888091	-0.91415605	-0.90215001	-0.93934572	"STANDING"
5	6	-0.92312304	-0.92312304	-0.94702327	-0.91089588	-0.94636231	-0.90551311	-0.93570561	-0.90870155	-0.94915046	"STANDING"
5	6	-0.95159223	-0.95159223	-0.96380369	-0.94114903	-0.96515948	-0.94261846	-0.94975999	-0.93412887	-0.96611764	"STANDING"
5	6	-0.95882262	-0.95882262	-0.97500362	-0.95600916	-0.97473425	-0.95436593	-0.9640744	-0.95867019	-0.97487668	"STANDING"
5	6	-0.97396173	-0.97396173	-0.98925012	-0.97496591	-0.98831725	-0.98145522	-0.99269307	-0.97922393	-0.98877872	"STANDING"
5	6	-0.97495668	-0.97495668	-0.98737109	-0.9775223	-0.9846317	-0.97936261	-0.98723828	-0.96111203	-0.9774119	"STANDING"
5	6	-0.96663645	-0.96663645	-0.97977296	-0.97003535	-0.9777412	-0.97337386	-0.98186098	-0.95649228	-0.97452603	"STANDING"
5	6	-0.96722454	-0.96722454	-0.98363732	-0.97631956	-0.98298578	-0.97649384	-0.9847994	-0.96970151	-0.9845951	"STANDING"
5	6	-0.9771338	-0.9771338	-0.98789112	-0.97687191	-0.98531968	-0.97876046	-0.98616744	-0.96226032	-0.98095773	"STANDING"
5	6	-0.97096829	-0.97096829	-0.98211364	-0.95369585	-0.98021878	-0.96458067	-0.96703033	-0.94976968	-0.96894381	"STANDING"
5	6	-0.96445757	-0.96445757	-0.97966465	-0.93976676	-0.97833879	-0.96602623	-0.96689986	-0.89762854	-0.97033433	"STANDING"
5	28	-0.97560567	-0.97560567	-0.98001696	-0.95148314	-0.98143738	-0.97312516	-0.97353951	-0.94838848	-0.97903108	"STANDING"
5	20	-0.9755399	-0.9755399	-0.98551963	-0.87049457	-0.98579344	-0.97950023	-0.98499221	-0.90261447	-0.98666992	"STANDING"
5	20	-0.95399939	-0.95399939	-0.96541111	-0.90588777	-0.97017861	-0.92795255	-0.92693404	-0.87465195	-0.94317993	"STANDING"
5	20	-0.94161045	-0.94161045	-0.95583071	-0.90405436	-0.95805542	-0.93245345	-0.92557796	-0.86014068	-0.93446778	"STANDING"
5	20	-0.96040171	-0.96040171	-0.97351407	-0.93315003	-0.97338846	-0.95145648	-0.96465828	-0.90688822	-0.95784412	"STANDING"
5	20	-0.96734307	-0.96734307	-0.97666661	-0.9452714	-0.97471652	-0.97073124	-0.97370103	-0.94601103	-0.973391	"STANDING"
5	20	-0.96452508	-0.96452508	-0.977043	-0.93886414	-0.97466721	-0.96973269	-0.9765274	-0.95107897	-0.97609302	"STANDING"
5	20	-0.94964638	-0.94964638	-0.98312376	-0.84069781	-0.97399518	-0.96057091	-0.98891532	-0.86665842	-0.97845463	"STANDING"
5	20	-0.93527366	-0.93527366	-0.98354638	-0.81125362	-0.97677733	-0.96308967	-0.98765944	-0.88727207	-0.97897505	"STANDING"
5	20	-0.95410966	-0.95410966	-0.98818185	-0.92734119	-0.99164433	-0.95493762	-0.99043385	-0.90748667	-0.99264849	"STANDING"
5	20	-0.97901562	-0.97901562	-0.98802399	-0.97546631	-0.9932535	-0.98049322	-0.99037324	-0.98057346	-0.99248065	"STANDING"
5	20	-0.98711667	-0.98711667	-0.98793549	-0.98024634	-0.99047103	-0.98478709	-0.9894682	-0.9822744	-0.99015098	"STANDING"
5	20	-0.98011307	-0.98011307	-0.98975947	-0.97816803	-0.98936751	-0.98010456	-0.99174458	-0.98245746	-0.99065588	"STANDING"
5	18	-0.99274335	-0.99274335	-0.9859225	-0.99104628	-0.99239215	-0.99100892	-0.9908108	-0.99155957	-0.99441003	"STANDING"
5	18	-0.99460536	-0.99460536	-0.98982432	-0.99242456	-0.99372692	-0.99411027	-0.9925369	-0.99318472	-0.99464218	"STANDING"
5	18	-0.99328099	-0.99328099	-0.9919013	-0.99296159	-0.99428104	-0.99444961	-0.99503688	-0.99275636	-0.99490346	"STANDING"
5	18	-0.98747106	-0.98747106	-0.99125842	-0.9917534	-0.99445347	-0.99180845	-0.99337901	-0.992344	-0.994478	"STANDING"
5	18	-0.98569284	-0.98569284	-0.99233465	-0.99133408	-0.99496477	-0.99169145	-0.99318156	-0.99223647	-0.99444523	"STANDING"
5	18	-0.98749921	-0.98749921	-0.99204756	-0.99272901	-0.99540946	-0.99080655	-0.99276215	-0.99259864	-0.99515064	"STANDING"
5	18	-0.98979382	-0.98979382	-0.99368736	-0.99395118	-0.99642067	-0.99146893	-0.99478053	-0.99493896	-0.99733797	"STANDING"
5	6	-0.80385926	-0.80385926	-0.87608639	-0.79505652	-0.8668774	-0.76878128	-0.84229468	-0.68870141	-0.83683643	"STANDING"
5	6	-0.84758784	-0.84758784	-0.85343389	-0.80399548	-0.83995418	-0.81521042	-0.83302936	-0.75060016	-0.85677574	"STANDING"
5	6	-0.91111326	-0.91111326	-0.90949989	-0.893762	-0.9010126	-0.89270895	-0.88027107	-0.83107572	-0.88316024	"STANDING"
5	6	-0.96001865	-0.96001865	-0.95994007	-0.94771868	-0.95542565	-0.95514773	-0.95469015	-0.94444474	-0.95872103	"STANDING"
5	28	-0.98385742	-0.98385742	-0.98610681	-0.9279715	-0.98715998	-0.98506043	-0.98698819	-0.96154659	-0.98761428	"STANDING"
5	28	-0.98235832	-0.98235832	-0.98877286	-0.95925695	-0.98808196	-0.98921914	-0.98762662	-0.97689568	-0.9905944	"STANDING"
5	28	-0.97495185	-0.97495185	-0.98832681	-0.95910502	-0.98530675	-0.98637485	-0.98598556	-0.97610331	-0.98846661	"STANDING"
5	13	-0.98308301	-0.98308301	-0.99407935	-0.96446274	-0.9913794	-0.99150951	-0.99480619	-0.98264252	-0.99449973	"STANDING"
5	13	-0.98959826	-0.98959826	-0.99264565	-0.97580129	-0.99289216	-0.9916312	-0.99477983	-0.98141327	-0.9943338	"STANDING"
5	13	-0.99460788	-0.99460788	-0.9920967	-0.98652088	-0.99513442	-0.99573796	-0.99474954	-0.9902076	-0.99595997	"STANDING"
5	13	-0.99524056	-0.99524056	-0.99316857	-0.98888936	-0.99647819	-0.99400496	-0.99550751	-0.9949817	-0.99735641	"STANDING"
5	17	-0.91715701	-0.91715701	-0.96199919	-0.86384578	-0.93825659	-0.92860905	-0.95260288	-0.84421427	-0.91777521	"STANDING"
5	17	-0.96283839	-0.96283839	-0.98924138	-0.95336972	-0.98765518	-0.98467634	-0.98237163	-0.96699724	-0.96861604	"STANDING"
5	17	-0.9689681	-0.9689681	-0.99257541	-0.9688841	-0.99169662	-0.98908088	-0.99258181	-0.9845432	-0.99250179	"STANDING"
5	17	-0.96856244	-0.96856244	-0.99237647	-0.97018393	-0.99203471	-0.98609469	-0.99452918	-0.98421403	-0.99257581	"STANDING"
